Time (ms),Voltage (mV)
2300.2145290374756,3268.875
2315.223455429077,3754.6875
2324.235677719116,1548.5625
2328.8004398345947,1247.25
2333.772897720337,3126.1875
2338.1471633911133,3948.9375
2342.0071601867676,2299.125
2346.3199138641357,1110.1875
2349.8339653015137,1388.25
2356.173515319824,3951.75
2362.6506328582764,2069.4375
2368.1740760803223,1036.875
2370.4395294189453,1557.0
2376.232385635376,3997.875
2383.883476257324,1851.0
2395.698070526123,3933.375
2412.0757579803467,2482.6875
2426.7427921295166,1022.0625
2432.2667121887207,2717.4375
2435.774326324463,3912.0
2442.136764526367,2724.1875
2447.4494457244873,1021.875
2451.714038848877,2419.3125
2455.598831176758,3779.8125
2458.8561058044434,3815.25
2462.5749588012695,2489.25
2480.131149291992,3284.25
2497.161865234375,3998.625
2508.16011428833,1044.9375
2513.340473175049,3109.5
2530.7538509368896,1789.875
2535.6717109680176,3947.25
2540.0571823120117,3568.125
2544.055700302124,1611.0
2547.7445125579834,1033.875
2551.588535308838,2529.5625
2555.137872695923,3834.9375
2558.8414669036865,3757.6875
2562.7222061157227,2379.0
2569.533586502075,1336.875
2576.0560035705566,3928.3125
2581.3937187194824,2677.5
2586.160182952881,1063.6875
2590.3074741363525,1497.1875
2593.8830375671387,3458.625
2597.644329071045,3981.9375
2603.7943363189697,1923.0
2610.175132751465,1682.25
2616.530179977417,4008.375
2624.4306564331055,1715.0625
2653.3360481262207,3152.625
2671.8053817749023,2339.4375
2677.2243976593018,4000.6875
2683.2265853881836,2042.25
2689.2850399017334,1229.0625
2694.578170776367,3539.8125
2696.7952251434326,4001.0625
2702.331304550171,2334.0
2726.6247272491455,1053.1875
2737.2539043426514,3973.3125
2739.5389080047607,3403.875
2752.028465270996,2214.0
2767.8258419036865,1024.125
2775.984764099121,3795.5625
2777.4477005004883,3983.25
2780.8995246887207,3452.8125
2782.391309738159,2459.0625
2785.7003211975098,1173.5625
2789.3311977386475,1289.25
2793.064832687378,3194.4375
2797.08194732666,4007.625
2800.708055496216,3258.375
2804.475784301758,1332.5625
2811.4209175109863,2386.3125
2817.5370693206787,3994.6875
2824.0296840667725,1538.625
2830.1897048950195,1616.4375
2836.3945484161377,4005.0
2840.013027191162,3312.1875
2843.6126708984375,1783.5
2849.9228954315186,1396.3125
2855.4255962371826,3726.375
2857.790946960449,4002.0
2877.9890537261963,3962.0625
2901.1380672454834,3161.8125
2912.3427867889404,2495.0625
2917.6769256591797,3976.5
2923.8247871398926,1897.5
2930.0687313079834,1706.0625
2935.375213623047,3647.4375
2941.572666168213,2711.8125
2945.7831382751465,1072.5
2965.102195739746,1181.8125
2978.288173675537,3931.6875
2980.7615280151367,3273.9375
2991.3768768310547,2368.5
2994.269847869873,3380.25
3004.397392272949,1552.3125
3014.1348838806152,3121.875
3018.8143253326416,3714.5625
3023.273229598999,1798.6875
3027.346611022949,1017.1875
3030.9345722198486,1800.75
3034.994602203369,3716.25
3038.607120513916,3867.5625
3042.6228046417236,2073.75
3046.1184978485107,1046.625
3050.4560470581055,1553.8125
3054.0144443511963,3515.625
3059.600591659546,3378.5625
3062.073230743408,2366.625
3066.758632659912,1018.875
3069.204092025757,1344.75
3074.6560096740723,3677.4375
3080.8615684509277,3176.625
3087.0132446289062,1027.3125
3093.3358669281006,3004.3125
3099.40767288208,3785.0625
3120.476484298706,3232.875
3139.4994258880615,3479.0625
3154.7441482543945,3593.8125
3160.430669784546,3287.8125
3166.457414627075,1096.3125
3170.2229976654053,1841.4375
3176.311254501343,3963.0
3182.685136795044,2030.0625
3188.697576522827,1235.625
3199.4693279266357,3724.875
3218.8210487365723,3874.875
3225.4998683929443,1253.4375
3235.9554767608643,3832.5
3238.8668060302734,3761.0625
3252.3627281188965,2227.3125
3262.711763381958,2681.8125
3264.2526626586914,1665.1875
3267.977476119995,1025.625
3271.745443344116,2462.4375
3275.5720615386963,3802.125
3279.615879058838,3442.6875
3283.2722663879395,1926.9375
3287.0824337005615,1023.9375
3291.1345958709717,2166.5625
3295.184373855591,3625.5
3298.996925354004,3656.625
3305.264472961426,1324.6875
3311.54465675354,2399.25
3317.828416824341,3993.1875
3324.2294788360596,1529.0625
3330.5163383483887,1627.125
3336.106300354004,3881.25
3338.6125564575195,3941.625
3344.1193103790283,1772.25
3357.442617416382,4000.875
3385.808229446411,1123.6875
3400.289297103882,3149.8125
3406.696557998657,1053.75
3410.104751586914,1528.125
3413.559913635254,3032.625
3417.038679122925,3993.375
3420.53484916687,3405.75
3426.772356033325,1020.0
3431.946039199829,2211.1875
3436.34295463562,3921.375
3455.6941986083984,3793.3125
3463.6597633361816,1943.25
3470.5612659454346,1663.875
3481.139659881592,2761.6875
3483.9582443237305,1732.875
3489.902973175049,1437.75
3494.072437286377,3393.75
3495.9936141967773,3761.0625
3497.953414916992,3995.0625
3499.560594558716,3831.9375
3501.1978149414062,3045.0
3502.77042388916,2521.6875
3504.3091773986816,1996.6875
3505.7976245880127,1201.875
3507.4753761291504,1032.5625
3510.0371837615967,1619.0625
3511.040449142456,1619.0625
3513.5231018066406,3141.375
3516.1707401275635,3877.875
3518.4667110443115,3944.25
3519.4127559661865,3700.6875
3521.8420028686523,2812.6875
3524.4200229644775,1777.125
3526.768684387207,1102.6875
3527.676820755005,1017.5625
3530.2624702453613,1402.3125
3535.0074768066406,3351.1875
3541.8100357055664,3092.8125
3547.42431640625,1041.1875
3551.4559745788574,2046.0
3554.123640060425,3093.5625
3556.678056716919,3855.0
3559.1752529144287,3732.0
3561.809778213501,2864.0625
3564.3539428710938,1822.875
3571.066379547119,1777.5
3575.554370880127,3700.5
3578.5927772521973,3877.125
3583.1689834594727,2096.0625
3584.4180583953857,1619.0625
3585.524320602417,1255.3125
3586.4038467407227,1051.125
3587.1682167053223,1051.125
3587.9085063934326,1032.9375
3588.70005607605,1202.25
3589.4558429718018,1202.25
3590.1825428009033,1537.125
3590.8913612365723,1537.125
3591.595411300659,1996.3125
3592.3244953155518,2520.75
3593.09458732605,2520.75
3593.834638595581,3044.25
3594.5653915405273,3500.4375
3595.2911376953125,3500.4375
3596.004009246826,3831.1875
3596.850633621216,3994.5
3597.6638793945312,3994.5
3598.3917713165283,3970.875
3599.1289615631104,3761.8125
3599.868059158325,3761.8125
3600.818395614624,3394.875
3601.7932891845703,2915.4375
3602.717876434326,2385.75
3603.5029888153076,1872.0
3604.2494773864746,1872.0
3604.9959659576416,1438.5
3605.722665786743,1438.5
3606.4321994781494,1142.25
3607.137441635132,1019.25
3607.861042022705,1019.25
3608.659505844116,1085.8125
3609.5097064971924,1333.5
3610.2545261383057,1333.5
3610.98051071167,1730.625
3611.7005348205566,2226.5625
3612.4069690704346,2226.5625
3613.1513118743896,2759.25
3613.8696670532227,3260.625
3614.5966053009033,3260.625
3615.410089492798,3666.375
3616.1606311798096,3926.625
3616.913318634033,3926.625
3617.650270462036,4007.25
3618.3745861053467,3899.4375
3619.084358215332,3899.4375
3619.791030883789,3615.1875
3620.4938888549805,3615.1875
3621.220827102661,3191.25
3621.934175491333,2681.625
3622.6491928100586,2681.625
3623.3906745910645,2150.0625
3624.119758605957,1664.625
3624.8695850372314,1664.625
3625.593662261963,1286.8125
3626.3084411621094,1064.625
3627.0177364349365,1064.625
3627.7248859405518,1025.625
3628.422498703003,1025.625
3629.1322708129883,1175.25
3629.8699378967285,1495.125
3630.6097507476807,1495.125
3631.340742111206,1943.25
3632.072687149048,2463.75
3632.805347442627,2463.75
3633.5177421569824,2990.625
3634.2179775238037,2990.625
3634.920120239258,3456.1875
3635.617733001709,3802.875
3636.3160610198975,3802.875
3637.042760848999,3986.25
3637.787103652954,3982.3125
3638.5157108306885,3982.3125
3639.2436027526855,3792.75
3639.9621963500977,3440.8125
3640.714645385742,3440.8125
3641.4315700531006,2970.75
3642.1406269073486,2970.75
3642.8422927856445,2442.5625
3643.540859222412,1924.125
3644.253969192505,1924.125
3644.9992656707764,1479.1875
3645.735263824463,1166.4375
3646.4712619781494,1166.4375
3647.1869945526123,1023.75
3647.892475128174,1023.75
3648.637056350708,1069.875
3649.3563652038574,1299.0
3650.0587463378906,1299.0
3650.759220123291,1682.625
3651.475429534912,2170.6875
3652.219533920288,2170.6875
3652.9581546783447,2702.4375
3653.68390083313,3210.0
3654.4084548950195,3210.0
3655.118703842163,3628.875
3655.827760696411,3628.875
3656.534194946289,3906.75
3657.2368144989014,4008.1875
3657.939672470093,4008.1875
3658.6554050445557,3920.0625
3659.3947410583496,3652.6875
3660.2094173431396,3652.6875
3660.966634750366,3242.0625
3661.691904067993,2738.4375
3662.39857673645,2738.4375
3663.1035804748535,2206.125
3663.799285888672,2206.125
3664.4866466522217,1713.1875
3665.193557739258,1320.75
3665.910482406616,1320.75
3666.6457653045654,1079.8125
3667.3734188079834,1020.5625
3668.1015491485596,1020.5625
3668.854236602783,1150.875
3669.5733070373535,1150.875
3670.2849864959717,1453.125
3670.9909439086914,1890.75
3671.7076301574707,1890.75
3672.4236011505127,2406.375
3674.2289066314697,3411.375
3679.921865463257,3484.5
3683.6235523223877,1975.875
3685.6536865234375,1191.5625
3687.3624324798584,1029.9375
3689.008951187134,1267.875
3690.7854080200195,1636.875
3692.5013065338135,2647.3125
3694.258451461792,3161.4375
3695.9214210510254,3886.125
3698.789119720459,3936.9375
3701.5631198883057,2791.3125
3704.272985458374,1758.9375
3707.0322036743164,1096.5
3709.8429203033447,1416.75
3712.553024291992,2354.625
3715.376138687134,3744.1875
3717.820644378662,3999.0
3718.8117504119873,3845.8125
3727.077007293701,1037.4375
3732.6180934906006,2595.5625
3738.6856079101562,3952.3125
3740.1695251464844,3719.25
3742.5711154937744,2310.75
3745.0475692749023,1388.0625
3747.7166652679443,1017.375
3750.335454940796,1381.875
3752.8576850891113,2834.25
3757.2576999664307,3950.0625
3761.807441711426,3121.3125
3764.756679534912,1601.4375
3766.815662384033,1047.375
3771.428108215332,2016.9375
3772.6640701293945,2542.875
3773.484706878662,3065.4375
3774.247884750366,3065.4375
3775.230646133423,3516.9375
3776.3514518737793,3841.3125
3777.139663696289,3997.5
3777.884006500244,3965.4375
3778.6550521850586,3965.4375
3779.4418334960938,3749.0625
3780.263900756836,3376.3125
3781.0940742492676,3376.3125
3781.8548679351807,2893.6875
3782.602548599243,2363.25
3783.3359241485596,2363.25
3784.0511798858643,1851.5625
3784.803628921509,1423.3125
3785.520553588867,1423.3125
3786.245822906494,1133.4375
3787.0054244995117,1018.6875
3787.8451347351074,1018.6875
3788.6319160461426,1092.9375
3789.379596710205,1347.375
3790.102958679199,1347.375
3790.8177375793457,1749.1875
3791.530132293701,2248.5
3792.2346591949463,2248.5
3792.9742336273193,2780.8125
3793.7052249908447,2780.8125
3794.4538593292236,3279.375
3795.1884269714355,3680.625
3795.923948287964,3680.625
3796.719789505005,3933.75
3797.445297241211,4006.875
3798.161268234253,4006.875
3798.8696098327637,3890.8125
3799.5712757110596,3599.8125
3800.2748489379883,3599.8125
3801.0199069976807,3171.375
3801.771879196167,2659.3125
3802.502155303955,2659.3125
3803.2333850860596,2128.3125
3803.9541244506836,2128.3125
3804.70871925354,1646.8125
3805.4261207580566,1274.25
3806.1320781707764,1274.25
3806.835651397705,1059.375
3807.544469833374,1028.4375
3808.2666397094727,1028.4375
3809.013843536377,1185.75
3809.744119644165,1510.875
3810.4774951934814,1510.875
3811.20228767395,1964.0625
3811.91349029541,1964.0625
3812.6704692840576,2485.875
3813.3912086486816,3011.625
3814.1040802001953,3011.625
3814.817190170288,3473.625
3815.5384063720703,3814.3125
3816.2853717803955,3814.3125
3817.0247077941895,3989.625
3817.7573680877686,3978.0
3818.4831142425537,3978.0
3819.194793701172,3780.75
3819.906234741211,3780.75
3820.655584335327,3423.375
3821.3679790496826,2949.375
3822.0832347869873,2949.375
3822.803020477295,2421.0
3823.5440254211426,1903.6875
3824.2764472961426,1903.6875
3825.016736984253,1464.0
3825.742244720459,1157.0625
3826.4575004577637,1157.0625
3827.169895172119,1021.3125
3827.8801441192627,1021.3125
3828.6218643188477,1075.875
3829.343795776367,1311.75
3830.066442489624,1311.75
3830.8093547821045,1700.8125
3831.5398693084717,2192.0625
3832.2715759277344,2192.0625
3833.0020904541016,2723.625
3833.719491958618,3229.3125
3834.432363510132,3229.3125
3835.137367248535,3643.6875
3835.8445167541504,3643.6875
3836.5464210510254,3914.625
3837.2745513916016,4008.5625
3838.0181789398193,4008.5625
3838.745594024658,3912.375
3839.477300643921,3638.625
3840.200185775757,3638.625
3840.918779373169,3222.75
3841.6295051574707,3222.75
3842.3361778259277,2716.5
3843.0376052856445,2184.75
3843.7416553497314,2184.75
3844.454288482666,1694.4375
3845.2041149139404,1307.4375
3846.019744873047,1307.4375
3846.7559814453125,1073.8125
3847.480058670044,1022.25
3848.191738128662,1022.25
3848.921298980713,1159.875
3849.6339321136475,1468.875
3850.335121154785,1468.875
3851.036787033081,1910.0625
3851.7472743988037,1910.0625
3852.492094039917,2428.3125
3853.2257080078125,2956.6875
3853.959560394287,2956.6875
3854.679822921753,3428.4375
3855.386257171631,3785.0625
3856.0895919799805,3785.0625
3856.809616088867,3979.5
3857.513427734375,3979.5
3858.2141399383545,3988.125
3858.9255809783936,3810.1875
3859.6670627593994,3810.1875
3860.394239425659,3468.0
3861.1462116241455,3004.125
3861.873149871826,3004.125
3862.581729888916,2478.375
3863.374710083008,1956.9375
3864.121437072754,1956.9375
3864.8476600646973,1505.8125
3865.5641078948975,1505.8125
3866.2939071655273,1181.625
3867.0506477355957,1027.5
3867.7875995635986,1027.5
3868.5288429260254,1060.875
3869.2593574523926,1278.375
3869.9746131896973,1278.375
3870.689630508423,1652.4375
3871.4005947113037,2136.1875
3872.105598449707,2136.1875
3872.8187084198,2666.625
3874.459743499756,3178.125
3880.263328552246,3675.5625
3883.967399597168,1741.875
3885.92267036438,1341.0
3887.6683712005615,1018.875
3889.4388675689697,1137.1875
3891.160488128662,1860.5625
3892.892837524414,2373.5625
3894.5822715759277,3385.3125
3896.2929248809814,3754.875
3898.8564014434814,3836.8125
3899.9552726745605,3508.5
3902.2159576416016,2532.1875
3903.1922817230225,2007.375
3905.4970741271973,1207.3125
3906.526565551758,1207.3125
3909.107208251953,1249.6875
3911.912441253662,2085.375
3914.684534072876,3569.0625
3917.4673557281494,4004.25
3920.273780822754,3316.125
3925.208806991577,1374.75
3931.3600063323975,1814.25
3935.368061065674,3725.8125
3941.6098594665527,3102.5625
3943.448543548584,2056.3125
3945.899248123169,1233.1875
3948.4264850616455,1039.5
3951.028347015381,2036.0625
3953.9949893951416,3083.625
3955.0609588623047,3531.375
3957.526922225952,4000.125
3960.3986740112305,3359.625
3966.3949012756348,1125.5625
3971.022605895996,1768.875
3975.68941116333,3694.6875
3976.966142654419,3940.6875
3977.8432846069336,4005.9375
3978.611707687378,3881.25
3979.484796524048,3881.25
3980.7753562927246,3149.8125
3981.5847873687744,3149.8125
3982.351779937744,2635.875
3983.135223388672,2106.0
3983.881711959839,2106.0
3984.649419784546,1627.3125
3985.3875637054443,1260.9375
3986.1152172088623,1260.9375
3986.828565597534,1053.75
3987.5407218933105,1031.25
3988.267660140991,1031.25
3989.0565872192383,1196.8125
3989.8040294647217,1528.875
3990.5519485473633,1528.875
3991.2819862365723,1985.8125
3992.0032024383545,1985.8125
3992.760419845581,2509.875
3993.4842586517334,3033.5625
3994.192123413086,3033.5625
3994.900703430176,3491.625
3995.6185817718506,3825.75
3996.365785598755,3825.75
3997.279167175293,3993.375
3998.075008392334,3973.5
3998.832941055298,3973.5
3999.577045440674,3767.8125
4000.300645828247,3404.0625
4001.0342597961426,3404.0625
4001.7497539520264,2926.875
4002.4688243865967,2397.1875
4003.199338912964,2397.1875
4003.969430923462,1882.125
4004.7712326049805,1447.125
4005.525588989258,1447.125
4006.2572956085205,1146.9375
4006.9849491119385,1020.375
4007.704019546509,1020.375
4008.416175842285,1082.625
4009.1331005096436,1082.625
4009.8485946655273,1325.8125
4010.5714797973633,1720.3125
4011.319875717163,1720.3125
4012.059211730957,2215.3125
4012.819766998291,2747.625
4013.5536193847656,2747.625
4014.281749725342,3249.5625
4014.997720718384,3659.25
4015.7151222229004,3659.25
4016.4239406585693,3922.875
4017.141819000244,4008.1875
4017.8701877593994,4008.1875
4018.620252609253,3903.75
4019.3655490875244,3903.75
4020.110845565796,3622.875
4020.8418369293213,3201.75
4021.564722061157,3201.75
4022.282361984253,2693.0625
4022.9930877685547,2161.6875
4023.705244064331,2161.6875
4024.41668510437,1674.5625
4025.1450538635254,1293.5625
4025.8963108062744,1293.5625
4026.7300605773926,1067.25
4027.4789333343506,1024.5
4028.2106399536133,1024.5
4028.9535522460938,1170.5625
4029.677629470825,1486.3125
4030.3900241851807,1486.3125
4031.101942062378,1932.375
4031.808376312256,1932.375
4032.5241088867188,2452.5
4033.2839488983154,2979.375
4034.02042388916,2979.375
4034.766912460327,3447.1875
4035.4888439178467,3797.4375
4036.201000213623,3797.4375
4036.932945251465,3983.8125
4037.6532077789307,3984.75
4038.3567810058594,3984.75
4039.0632152557373,3798.375
4039.778709411621,3798.375
4040.5240058898926,3449.0625
4041.273832321167,2981.8125
4042.020797729492,2981.8125
4042.748212814331,2454.9375
4043.466567993164,1934.8125
4044.1832542419434,1934.8125
4044.9068546295166,1487.8125
4045.6151962280273,1487.8125
4046.3244915008545,1171.125
4047.039031982422,1024.5
4047.7874279022217,1024.5
4048.52557182312,1066.875
4049.2801666259766,1291.875
4050.0104427337646,1291.875
4050.729990005493,1672.125
4051.4509677886963,2159.25
4052.161455154419,2159.25
4052.875280380249,2690.4375
4053.5895824432373,2690.4375
4054.313898086548,3199.6875
4055.062770843506,3621.5625
4055.795669555664,3621.5625
4056.5402507781982,3902.25
4057.278871536255,4007.8125
4058.0036640167236,4007.8125
4058.722496032715,3923.625
4059.4375133514404,3659.8125
4060.1465702056885,3659.8125
4060.8584880828857,3252.1875
4061.5813732147217,2750.4375
4062.3340606689453,2750.4375
4063.063859939575,2217.9375
4063.8022422790527,2217.9375
4064.525365829468,1722.75
4065.253257751465,1327.6875
4065.967559814453,1327.6875
4066.6775703430176,1083.1875
4067.387819290161,1020.0
4068.095922470093,1020.0
4068.8226222991943,1145.8125
4069.568157196045,1445.0625
4070.300340652466,1445.0625
4071.0432529449463,1879.875
4071.767807006836,1879.875
4072.4804401397705,2394.9375
4073.2009410858154,2924.4375
4074.9425888061523,3402.0
4080.8393955230713,3492.9375
4084.439754486084,1530.0
4086.4951610565186,1197.1875
4088.261365890503,1053.5625
4090.005397796631,1260.9375
4091.663599014282,2105.625
4093.4011936187744,2636.0625
4095.11661529541,3583.6875
4096.83632850647,3881.8125
4099.448204040527,3694.125
4100.438117980957,3298.5
4103.067636489868,2270.4375
4105.844974517822,1361.25
4108.543157577515,1125.375
4111.402750015259,1832.625
4114.09330368042,3360.0
4116.857051849365,3960.9375
4120.150327682495,3531.5625
4124.940633773804,1569.75
4130.743026733398,1585.875
4136.156797409058,3859.875
4142.059564590454,2853.375
4144.043922424316,1814.4375
4146.907329559326,1118.0625
4149.496555328369,1374.1875
4152.032852172852,2290.875
4154.648542404175,3316.3125
4161.698579788208,3131.25
4167.9723262786865,1034.0625
4174.284219741821,3055.3125
4175.11773109436,3509.4375
4177.079677581787,3996.5625
4178.030014038086,3968.0625
4178.815603256226,3968.0625
4179.601192474365,3755.4375
4180.439710617065,3384.9375
4181.224822998047,3384.9375
4182.091236114502,2904.5625
4182.831287384033,2374.125
4183.562517166138,1861.6875
4184.281826019287,1861.6875
4185.015916824341,1430.8125
4185.756683349609,1430.8125
4186.531543731689,1137.1875
4187.279939651489,1019.0625
4188.039779663086,1019.0625
4188.825607299805,1089.75
4189.555883407593,1340.0625
4190.272808074951,1340.0625
4190.9894943237305,1740.1875
4191.70069694519,2238.0
4192.410230636597,2238.0
4193.165063858032,2770.125
4193.916797637939,3269.8125
4194.6563720703125,3269.8125
4195.408344268799,3674.0625
4196.14052772522,3930.75
4196.890354156494,3930.75
4197.625398635864,4007.0625
4198.347330093384,3894.75
4199.062824249268,3894.75
4199.775695800781,3607.875
4200.499773025513,3607.875
4201.280832290649,3181.125
4202.026844024658,2669.8125
4202.780723571777,2669.8125
4203.504800796509,2139.375
4204.223871231079,1655.4375
4204.959392547607,1655.4375
4205.681324005127,1280.4375
4206.398725509644,1061.625
4207.112789154053,1061.625
4207.843065261841,1026.5625
4208.642959594727,1180.3125
4209.3915939331055,1180.3125
4210.145711898804,1503.375
4210.881948471069,1954.125
4211.604833602905,1954.125
4212.324619293213,2475.1875
4213.046312332153,2475.1875
4213.762521743774,3000.9375
4214.479684829712,3465.1875
4215.212106704712,3465.1875
4215.965509414673,3808.6875
4216.853618621826,3987.9375
4217.613458633423,3987.9375
4218.342065811157,3980.25
4219.408750534058,3786.1875
4220.183849334717,3431.25
4220.935106277466,3431.25
4221.670150756836,2959.5
4222.391128540039,2431.6875
4223.130941390991,2431.6875
4223.897457122803,1913.625
4224.693775177002,1471.5
4225.4486083984375,1471.5
4226.175546646118,1161.5625
4226.895570755005,1022.8125
4227.611541748047,1022.8125
4228.3220291137695,1072.5
4229.053020477295,1072.5
4229.766607284546,1305.75
4230.485200881958,1691.8125
4231.240749359131,1691.8125
4231.981039047241,2181.75
4232.776403427124,2713.875
4233.515501022339,2713.875
4234.245538711548,3219.5625
4234.965801239014,3636.9375
4235.684394836426,3636.9375
4236.401796340942,3910.6875
4237.122535705566,4008.375
4237.849712371826,4008.375
4238.607883453369,3915.9375
4239.353656768799,3645.375
4240.104198455811,3645.375
4240.837574005127,3232.125
4241.563558578491,3232.125
4242.281675338745,2726.8125
4242.997646331787,2195.25
4243.714809417725,2195.25
4244.426965713501,1703.25
4245.229244232178,1314.0
4246.258020401001,1076.625
4247.106313705444,1076.625
4247.99656867981,1020.9375
4248.910427093506,1155.375
4249.705076217651,1461.9375
4250.452756881714,1461.9375
4251.187562942505,1901.4375
4251.922130584717,2418.375
4252.691268920898,2418.375
4253.458023071289,2946.9375
4254.258394241333,3421.125
4255.020380020142,3421.125
4255.791187286377,3780.0
4256.687164306641,3990.0
4259.995222091675,3474.9375
4260.990619659424,3013.125
4261.974334716797,3013.125
4262.921094894409,2487.0
4263.701915740967,1964.8125
4264.480829238892,1512.375
4265.310764312744,1512.375
4266.087532043457,1185.75
4266.861438751221,1028.625
4267.6122188568115,1028.625
4268.349170684814,1058.8125
4269.079923629761,1273.6875
4269.804000854492,1273.6875
4270.5278396606445,1645.6875
4271.24285697937,1645.6875
4271.9762325286865,2127.5625
4272.816181182861,2658.375
4275.823593139648,3890.8125
4282.129526138306,2780.8125
4284.110307693481,1749.75
4285.942792892456,1347.0
4287.557601928711,1018.3125
4289.245367050171,1134.375
4290.848255157471,1853.25
4293.77293586731,2896.125
4296.3526248931885,3966.1875
4299.01385307312,3841.125
4301.646947860718,3063.1875
4304.284334182739,1552.3125
4307.465553283691,1035.5625
4313.5106563568115,3123.5625
4318.277359008789,3949.3125
4324.070930480957,1794.5625
4326.472520828247,1109.625
4329.1332721710205,1114.5
4331.714868545532,2313.0
4334.333181381226,3335.0625
4336.895704269409,3953.25
4341.204404830933,3111.5625
4348.120450973511,1038.0
4350.244522094727,1562.4375
4354.972362518311,3525.0
4356.209993362427,3846.375
4357.09023475647,3998.8125
4357.868909835815,3963.1875
4358.91056060791,3963.1875
4360.1226806640625,3742.875
4360.934495925903,3366.75
4361.704587936401,2882.4375
4362.483978271484,2351.25
4363.224029541016,2351.25
4364.042282104492,1840.875
4364.823341369629,1415.0625
4365.576505661011,1415.0625
4366.30916595459,1128.5625
4367.05756187439,1018.125
4367.847919464111,1018.125
4368.691444396973,1096.5
4369.473934173584,1354.875
4370.217323303223,1354.875
4370.946884155273,1760.0625
4371.666669845581,2260.3125
4372.3814487457275,2260.3125
4373.116731643677,2792.25
4373.842477798462,3289.5
4374.581098556519,3289.5
4375.3533363342285,3687.5625
4376.101970672607,3937.125
4376.868486404419,3937.125
4377.605676651001,4005.9375
4378.335237503052,4005.9375
4379.059076309204,3885.9375
4379.81104850769,3592.125
4380.531787872314,3592.125
4381.258964538574,3160.3125
4381.99257850647,2648.0625
4382.757902145386,2648.0625
4383.506536483765,2117.25
4384.268283843994,1637.0625
4385.009288787842,1637.0625
4385.731935501099,1267.3125
4386.451721191406,1056.0
4387.173175811768,1056.0
4387.888193130493,1029.5625
4388.65065574646,1191.1875
4389.39905166626,1191.1875
4390.159845352173,1519.875
4390.9807205200195,1975.6875
4391.740322113037,1975.6875
4392.472743988037,2497.6875
4393.208980560303,3023.0625
4393.925905227661,3023.0625
4394.639730453491,3482.625
4395.345449447632,3482.625
4396.050691604614,3819.9375
4396.822929382324,3991.3125
4397.584915161133,3991.3125
4398.353815078735,3975.1875
4399.103879928589,3774.375
4399.834156036377,3774.375
4400.556802749634,3413.0625
4401.365518569946,2938.125
4402.082681655884,2938.125
4402.793884277344,2408.8125
4403.498411178589,1892.625
4404.210805892944,1892.625
4404.988765716553,1455.1875
4405.735015869141,1151.4375
4406.521320343018,1151.4375
4407.262802124023,1021.125
4407.9909324646,1021.125
4408.744812011719,1079.25
4409.464120864868,1319.4375
4410.179138183594,1319.4375
4410.890102386475,1710.75
4411.621570587158,2203.3125
4412.384271621704,2203.3125
4413.131237030029,2735.8125
4413.880825042725,3239.8125
4414.61706161499,3239.8125
4415.344476699829,3651.5625
4416.066884994507,3918.9375
4416.781902313232,3918.9375
4417.4981117248535,4007.8125
4418.210983276367,4007.8125
4418.938159942627,3907.875
4419.705152511597,3630.5625
4420.446157455444,3630.5625
4421.2071895599365,3212.25
4421.9419956207275,2704.125
4422.662973403931,2704.125
4423.383712768555,2172.9375
4424.101114273071,1684.3125
4424.813508987427,1684.3125
4425.522804260254,1300.125
4426.254034042358,1070.625
4427.014589309692,1070.625
4427.756309509277,1023.1875
4428.505182266235,1023.1875
4429.243803024292,1165.3125
4429.962873458862,1477.6875
4430.67741394043,1477.6875
4431.394577026367,1921.6875
4432.104825973511,2440.3125
4432.814598083496,2440.3125
4433.552265167236,2968.6875
4434.314489364624,3438.9375
4435.057878494263,3438.9375
4435.805082321167,3791.4375
4436.541795730591,3982.3125
4437.272787094116,3982.3125
4437.994003295898,3986.4375
4438.706874847412,3986.4375
4439.417600631714,3804.5625
4440.1304721832275,3458.8125
4440.8605098724365,3458.8125
4441.617012023926,2992.6875
4442.3534870147705,2466.75
4443.106412887573,2466.75
4443.839311599731,1945.5
4444.566488265991,1496.8125
4445.3418254852295,1496.8125
4446.066617965698,1176.5625
4446.779012680054,1025.4375
4447.4897384643555,1025.4375
4448.218822479248,1063.875
4448.9850997924805,1063.875
4449.837207794189,1285.3125
4450.595378875732,1662.375
4451.334714889526,2148.1875
4452.055215835571,2148.1875
4452.8443813323975,2678.625
4453.569173812866,2678.625
4454.288005828857,3188.8125
4455.001354217529,3613.125
4455.726146697998,3613.125
4456.489086151123,3898.125
4457.233667373657,4007.625
4457.983493804932,4007.625
4458.719491958618,3927.1875
4459.437131881714,3668.0625
4460.200548171997,3668.0625
4460.967779159546,3262.5
4461.702108383179,2761.5
4462.417840957642,2761.5
4463.165044784546,2229.1875
4463.922500610352,1733.25
4464.714050292969,1733.25
4465.469598770142,1334.8125
4466.2017822265625,1086.5625
4466.922760009766,1086.5625
4467.637062072754,1019.25
4468.343734741211,1019.25
4469.0797328948975,1141.125
4469.802141189575,1437.0
4470.532655715942,1437.0
4471.299648284912,1869.375
4472.0399379730225,2382.75
4472.846984863281,2382.75
4474.27773475647,3393.0
4480.165481567383,3501.9375
4483.912706375122,1998.1875
4486.009359359741,1202.625
4487.732172012329,1033.125
4489.480257034302,1254.5625
4491.159200668335,2094.5625
4492.9986000061035,2624.25
4494.680166244507,3575.4375
4496.427059173584,3877.5
4498.096227645874,3944.25
